mountain_name,district,신고년월일,신고년,신고월,신고일,신고요일,신고시각,신고시,신고분,발생장소_시,발생장소_구,발생장소_동,발생장소_리,현장과의거리,관할구분코드명,사고원인코드명_사고종별,x_4326,y_4326,elevation,slope,STN,WD,WS,GST,GST.1,GST.2,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN.1,RN.2,RN.3,SD,SD.1,SD.2,WC,WP,WW,CA,CA.1,CH,CT,CT.1,CT.2,CT.3,VS,SS,SI,ST,TS,TE,TE.1,TE.2,TE.3,ST.1,WH,BF,IR,IX
가야산,경남,11/26/2017,2017,11,26,일,오후 2:58:00,14,58,경상남도,합천군,가야면,치인리,30,관할,기타산악,128.0948738,35.77270973,958.4782609,195,284,32,2.4,-9,-9,-9,993.8,1020.8,-9,-9,12.2,3.1,54,7.6,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,778,0,-9,-9,14,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/22/2016,2016,9,22,목,오전 10:32:00,10,32,경상남도,합천군,가야면,구원리,30,,일반조난,128.1260903,35.78191746,415,110,284,11,0.6,-9,-9,-9,992.2,1018.5,-9,-9,17.7,13.8,78,15.8,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1986,0,-9,-9,23.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,1/15/2017,2017,1,15,일,오후 12:58:00,12,58,경상남도,합천군,가야면,치인리,30,,개인질환,128.1132427,35.82247553,1137.5,195,284,18,1.5,-9,-9,-9,997.1,1025.6,7,-3,-0.4,-18.5,24,1.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/13/2015,2015,9,13,일,오후 5:17:00,17,17,경상남도,합천군,가야면,치인리,10,,일반조난,128.0680389,35.79637909,857.5,215,284,32,2.3,-9,-9,-9,989.5,1015.1,-9,-9,23.5,9.4,41,11.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,28.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/2/2018,2018,9,2,일,오후 2:14:00,14,14,경상남도,합천군,가야면,구원리,50,,실족추락,128.1005479,35.77358294,884.4230769,225,284,7,0.7,-9,-9,-9,983,1008.7,-9,-9,21.7,17.6,78,20.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,10,10,6,-,-9,-9,-9,2000,0,-9,-9,25,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,5/10/2020,2020,5,10,일,오후 12:29:00,12,29,경상남도,합천군,가야면,죽전리,30,,기타산악,128.0553089,35.75880296,893.9814815,215,284,25,5.2,-9,-9,-9,979.3,1004.9,0,0.3,21.4,14,63,16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,0,-9,-,-9,-9,-9,2000,1,-9,-9,29.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,12/14/2013,2013,12,14,토,오후 2:06:00,14,6,경상남도,합천군,가야면,치인리,36,관할,일반조난,128.0971367,35.80263697,636.4814815,125,284,27,5.2,27,10,1321,996.2,1024.2,-9,-9,3.4,-7.1,46,3.6,-9,0,0,-9,-9,-9,-9,-9,-9,-,3,3,10,Sc,0,0,5,2000,0.8,-9,-9,4.3,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,8/19/2017,2017,8,19,토,오후 2:40:00,14,40,경상남도,합천군,가야면,치인리,32.3,관할,기타산악,128.0749591,35.78916348,833.6046512,205,284,11,2.1,-9,-9,-9,985.6,1010.7,-9,-9,28.3,21.5,67,25.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0.5,-9,-9,33.8,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/18/2017,2017,6,18,일,오전 11:10:00,11,10,경상남도,합천군,가야면,가천리,42,관할,실족추락,128.0949053,35.77231887,958.4782609,195,284,0,0.3,-9,-9,-9,983.4,1008.4,-9,-9,28.8,12.2,36,14.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,45.5,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,2/15/2020,2020,2,15,토,오후 3:51:00,15,51,경상남도,합천군,가야면,치인리,25,타관할,일반조난,128.12361,35.81333,1089.270833,155,284,9,0.8,-9,-9,-9,989.6,1016.3,7,-3.4,14.6,3.6,48,7.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,9,9,27,-,-9,-9,-9,1508,0,-9,-9,13.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,8/4/2019,2019,8,4,일,오전 9:01:00,9,1,경상남도,합천군,가야면,죽전리,60,,일반조난,128.0582912,35.75387883,802.7868852,265,284,0,0.2,-9,-9,-9,986.3,1011.6,0,0.1,27.2,23,78,28.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,842,0.9,-9,-9,33.9,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/15/2017,2017,10,15,일,오후 12:12:00,12,12,경상남도,합천군,가야면,치인리,40,관할,기타산악,128.1107839,35.81503379,900,180,284,2,2.6,-9,-9,-9,999.2,1025.9,7,-1.9,16.2,9.8,66,12.1,-9,0.1,0.1,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0,-9,-9,18.9,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/23/2019,2019,9,23,월,오후 2:56:00,14,56,경상남도,합천군,야로면,나대리,40,,일반조난,128.1705448,35.75146235,327.5735294,170,284,11,1.8,-9,-9,-9,987.3,1013.3,-9,-9,20.6,14.9,70,16.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,10,4,9,-,-9,-9,-9,2000,0,-9,-9,25.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/26/2014,2014,10,26,일,오후 1:14:00,13,14,경상남도,합천군,가야면,구원리,32,,산악기타,128.1140217,35.78886034,525,230,284,34,0.7,-9,-9,-9,990.1,1015.9,-9,-9,21.9,8,41,10.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1,-9,-9,30.3,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,4/8/2017,2017,4,8,토,오후 2:13:00,14,13,경상남도,합천군,가야면,야천리,40,관할,개인질환,128.14363,35.7866592,484.5454545,145,284,11,1,-9,-9,-9,982,1007.4,-9,-9,24.8,7.4,33,10.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,31.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/24/2015,2015,10,24,토,오후 1:30:00,13,30,경상남도,합천군,가야면,가천리,36,관할,일반조난,128.0949118,35.77226321,958.4782609,195,284,27,1.5,-9,-9,-9,990,1016.1,-9,-9,20.3,13.4,65,15.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,900,0,-9,-9,21.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,4/11/2020,2020,4,11,토,오전 11:16:00,11,16,경상남도,합천군,가야면,야천리,38,,기타산악,128.1429564,35.76611384,337.5,175,284,18,1.1,-9,-9,-9,992.9,1019.9,-9,-9,11.5,3,56,7.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,1619,0,-9,-9,18.3,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/2/2018,2018,6,2,토,오전 9:37:00,9,37,경상남도,합천군,가야면,치인리,28,관할,기타산악,128.1203957,35.8235371,1324.74026,265,284,14,0.5,-9,-9,-9,989.4,1015.2,7,-0.8,22.1,13.7,59,15.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1957,1,-9,-9,29.8,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/4/2015,2015,10,4,일,오후 12:31:00,12,31,경상남도,합천군,가야면,치인리,20.5,,실족추락,128.1193527,35.82445334,1295.983607,235,284,7,1,-9,-9,-9,998.4,1024.4,7,-2.6,22.1,0,23,6.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,23.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/25/2015,2015,10,25,일,오전 11:02:00,11,2,경상남도,합천군,가야면,가야면,42,,개인(급.만성)질환,128.0872345,35.78887939,665,160,284,14,1.5,-9,-9,-9,998.1,1024.6,-9,-9,17,5.5,47,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,25.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,1/23/2018,2018,1,23,화,오전 10:48:00,10,48,경상남도,합천군,가야면,치인리,50,관할,일반조난,128.0796967,35.7963829,658.75,140,284,32,4.9,32,10,921,993.2,1022.1,-9,-9,-5.6,-17,40,1.6,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,-1.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,8/7/2019,2019,8,7,수,오후 12:23:00,12,23,경상남도,합천군,가야면,황산리,50,,기타산악,128.1094381,35.77208489,705.15625,270,284,20,2.8,-9,-9,-9,980.8,1005.8,5,-0.3,30,23.6,69,29.1,-9,12.8,12.8,-9,-9,-9,-9,-9,-9,-,7,5,10,-,-9,-9,-9,2000,0.8,-9,-9,33.6,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,8/16/2016,2016,8,16,화,오전 10:44:00,10,44,경상남도,합천군,가야면,가야면,35,관할,일반조난,128.0872345,35.78887939,665,160,284,34,0.6,-9,-9,-9,976.3,1001.2,-9,-9,28,22.2,71,26.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1443,0.6,-9,-9,46.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,12/11/2012,2012,12,11,화,오후 12:18:00,12,18,경상남도,합천군,가야면,황산리,32,관할,산악기타,128.1098769,35.77255381,705.15625,270,284,18,1.3,-9,-9,-9,996.3,1024,7,-1.8,0.3,-12,39,2.4,-9,-9,-9,-9,-9,-9,3,-9,-9,-,0,0,-9,-,-9,-9,-9,2300,1,-9,-9,-0.3,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,9/14/2015,2015,9,14,월,오후 5:31:00,17,31,경상남도,합천군,가야면,치인리,40,관할,일반조난,128.0912765,35.81606481,893.7837838,165,284,11,2,-9,-9,-9,994,1019.8,-9,-9,24.6,8.9,37,11.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,29.3,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/18/2018,2018,6,18,월,오전 9:49:00,9,49,경상남도,합천군,가야면,구원리,40,,일반조난,128.1002102,35.77350234,884.4230769,225,284,0,0.4,-9,-9,-9,981.4,1007,7,-0.7,21.8,15.6,68,17.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1254,0.5,-9,-9,31.3,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,7/11/2017,2017,7,11,화,오후 3:59:00,15,59,경상남도,합천군,가야면,구원리,20,관할,일반조난,128.1127609,35.7843191,452.5,175,284,18,3.6,-9,-9,-9,982,1006.9,6,-0.1,30.5,21.8,60,26.1,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0.9,-9,-9,40.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,12/7/2014,2014,12,7,일,오후 2:19:00,14,19,경상남도,합천군,가야면,치인리,34,관할,일반조난,128.0871211,35.78891697,665,160,284,36,0.9,-9,-9,-9,996.6,1024.6,-9,-9,3.5,-10.2,36,2.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,8,6,35,AcCi,1,3,0,2000,0.6,-9,-9,8.5,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,11/16/2016,2016,11,16,수,오후 3:07:00,15,7,경상남도,합천군,가야면,치인리,35,관할,일반조난,128.1147365,35.81937388,1082.567568,175,284,0,0.2,-9,-9,-9,992.8,1019.3,7,-2.5,16.3,-8.1,18,3.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0.6,-9,-9,18.5,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,3/26/2016,2016,3,26,토,오후 3:12:00,15,12,경상남도,합천군,가야면,치인리,35,관할,개인(급.만성)질환,128.114086,35.7887525,525,230,284,14,2.4,-9,-9,-9,990.1,1017.1,7,-3.1,11.3,-9.1,23,3.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0.6,-9,-9,17.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,7/15/2012,2012,7,15,일,오후 2:32:00,14,32,경상남도,거창군,가북면,용암리,50,관할,일반조난,128.049934,35.8144999,652.9545455,95,284,11,1.2,-9,-9,-9,974.4,998.7,-9,-9,28.4,22.8,72,27.7,-9,13,13,-9,-9,-9,-9,-9,-9,-,9,9,9,Sc,0,0,5,1500,0.1,-9,-9,36.7,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,10/30/2016,2016,10,30,일,오후 2:44:00,14,44,경상남도,합천군,가야면,가천리,40,관할,산악기타,128.0895574,35.77440762,912.027027,150,284,23,1.2,-9,-9,-9,999.2,1026,-9,-9,15.4,-6.2,22,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1643,1,-9,-9,26.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,2/27/2021,2021,2,27,토,오전 11:04:00,11,4,경상남도,합천군,가야면,치인리,40,,실족추락,128.120649,35.823358,1324.74026,265,284,9,2.9,-9,-9,-9,1002.5,1030.5,-9,-9,7.8,-1.2,53,5.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,9,7,12,-,-9,-9,-9,2000,0.4,-9,-9,9.9,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/16/2019,2019,9,16,월,오전 9:50:00,9,50,경상남도,합천군,가야면,구원리,33,,개인질환,128.10329,35.774467,794.4827586,215,284,14,0.8,-9,-9,-9,984.7,1010.4,2,1,21.9,16.1,70,18.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,5,5,16,-,-9,-9,-9,2000,0.8,-9,-9,25.6,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/11/2016,2016,6,11,토,오후 4:11:00,16,11,경상남도,합천군,가야면,치인리,40,관할,산악기타,128.1031843,35.81661237,934.5454545,205,284,18,2.8,-9,-9,-9,982.4,1007.4,-9,-9,28.3,19.5,59,22.7,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1800,0.9,-9,-9,42.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/4/2018,2018,11,4,일,오후 9:22:00,21,22,경상남도,합천군,가야면,죽전리,40,,일반조난,128.0704826,35.78263342,947.5,155,284,0,0.2,-9,-9,-9,994.8,1022.5,2,2.8,6.2,2.9,80,7.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,585,-9,-9,-9,7.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/9/2011,2011,10,9,일,오후 2:47:00,14,47,경상남도,합천군,가야면,치인리,40,관할,일반조난,128.1193708,35.82428281,1295.983607,235,284,14,1.7,-9,-9,-9,994.1,1019.4,-9,-9,22.5,9.9,45,12.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,0,-9,Ci,1,0,0,1800,0.8,-9,-9,36.5,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,4/10/2011,2011,4,10,일,오후 1:03:00,13,3,경상남도,합천군,가야면,치인리,39,관할,산악기타,128.0850062,35.7994953,764.3902439,175,284,18,5.8,20,11,1236,988.9,1015,-9,-9,19.8,-2.5,22,5.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,5,0,-9,Ci,1,0,0,1500,1,-9,-9,27.8,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,8/3/2017,2017,8,3,목,오후 2:45:00,14,45,경상남도,합천군,가야면,죽전리,17,관할,일반조난,128.0697271,35.78588781,892.9268293,185,284,9,2.2,-9,-9,-9,979.4,1004.3,-9,-9,30.1,20.6,57,24.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,45.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/5/2017,2017,10,5,목,오후 4:00:00,16,0,경상남도,합천군,합천읍,합천리,35,관할,실족추락,128.1204747,35.82364957,1324.74026,265,284,9,1.4,-9,-9,-9,995.5,1021.8,-9,-9,17.8,11.3,66,13.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0,-9,-9,18.7,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/4/2019,2019,6,4,화,오후 7:06:00,19,6,경상남도,합천군,가야면,죽전리,70,,탈진·탈수,128.0505676,35.76330438,988.8596491,195,284,23,1.5,-9,-9,-9,980.5,1005.6,-9,-9,27.2,17.6,56,20.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,1,0,-9,-,-9,-9,-9,1745,0.6,-9,-9,28.3,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/28/2019,2019,9,28,토,오후 1:33:00,13,33,경상남도,합천군,가야면,치인리,12,관할,기타산악,128.1205289,35.8235674,1324.74026,265,284,14,2.2,-9,-9,-9,991,1016.6,-9,-9,25.7,21.1,76,25,-9,0.3,0.3,-9,-9,-9,-9,-9,-9,-,9,4,17,-,-9,-9,-9,2000,0.5,-9,-9,32.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,12/17/2019,2019,12,17,화,오후 5:31:00,17,31,경상남도,합천군,가야면,치인리,30,,기타산악,128.0747846,35.79701642,790,290,284,25,0.8,-9,-9,-9,985.9,1012.9,-9,-9,9.3,7,86,10,-9,0.2,0.2,-9,-9,-9,-9,-9,-9,-,9,9,9,-,-9,-9,-9,688,0,-9,-9,8.5,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/19/2016,2016,11,19,토,오후 1:22:00,13,22,경상남도,합천군,가야면,치인리,36,관할,일반조난,128.0971546,35.80074706,636.4814815,125,284,0,0.1,-9,-9,-9,985.9,1012.4,-9,-9,14.3,12.1,87,14.1,-9,0.7,0.7,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,710,0,-9,-9,17.7,-99,-99,-99,-99,-9,-9,-9,1,-9
가야산,경남,4/4/2020,2020,4,4,토,오후 1:45:00,13,45,경상남도,합천군,가야면,치인리,35,,실족추락,128.1114798,35.79707416,822,335,284,32,5.8,-9,-9,-9,988.8,1015,-9,-9,17.3,-4,23,4.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,1566,1,-9,-9,28.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,12/14/2013,2013,12,14,토,오후 1:51:00,13,51,경상남도,합천군,가야면,치인리,36,관할,산악기타,128.087204,35.78889847,665,160,284,25,3.9,27,11,1228,996.9,1024.9,-9,-9,3.6,-8.4,41,3.2,-9,0,0,-9,-9,-9,-9,-9,-9,-,3,3,10,Sc,0,0,5,2000,1,-9,-9,6.5,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,11/1/2013,2013,11,1,금,오후 1:40:00,13,40,경상남도,합천군,가야면,치인리,80,관할,실족추락,128.0872344,35.78887944,665,160,284,14,3.7,-9,-9,-9,997.9,1024.1,-9,-9,19.1,6.5,44,9.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,2,2,10,Sc,0,0,5,2000,1,-9,-9,30.2,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,1/15/2014,2014,1,15,수,오후 4:05:00,16,5,경상남도,합천군,가야면,치인리,45,관할,일반조난,128.1138436,35.82189643,1137.5,195,284,34,4.1,-9,-9,-9,1001.5,1029.7,-9,-9,3.2,-19.5,17,1.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1,-9,-9,4.7,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,8/1/2012,2012,8,1,수,오전 4:10:00,4,10,경상남도,합천군,가야면,치인리,47,관할,산악기타,128.1186939,35.82424602,1295.983607,235,284,0,0.2,-9,-9,-9,981.8,1006.6,-9,-9,23.4,23.2,99,28.4,-9,-9,-9,-9,-9,-9,-9,10,11,19,3,0,-9,Ci,1,0,0,500,-9,-9,-9,25.5,-99,-99,-99,-99,-9,-9,-9,3,1
가야산,경남,12/4/2011,2011,12,4,일,오후 5:40:00,17,40,경상남도,합천군,가야면,치인리,55,관할,일반조난,128.0872345,35.78888324,665,160,284,25,3.4,-9,-9,-9,996.2,1023.3,-9,-9,6.3,-1.3,58,5.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,8,0,-9,Ci,2,0,0,1500,0,-9,-9,4.7,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,10/30/2017,2017,10,30,월,오후 5:15:00,17,15,경상남도,합천군,가야면,치인리,35,관할,기타산악,128.0975342,35.79558945,638,140,284,34,3.8,-9,-9,-9,995.5,1022.6,-9,-9,11.9,-7.5,25,3.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,10.5,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/28/2018,2018,10,28,일,오후 1:40:00,13,40,경상남도,합천군,가야면,치인리,50,관할,탈진·탈수,128.0917969,35.77619934,864.6875,180,284,25,4.6,25,11,1215,982,1008.3,-9,-9,15.6,4.3,47,8.3,-9,0,0,-9,-9,-9,-9,-9,-9,-,8,8,15,-,-9,-9,-9,2000,0.6,-9,-9,21.8,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/27/2018,2018,10,27,토,오후 12:47:00,12,47,경상남도,합천군,가야면,치인리,28,관할,실족추락,128.0897064,35.79693985,690,250,284,34,2.7,-9,-9,-9,987.2,1014,7,-0.6,12.1,3.5,56,7.8,0,0,0,-9,-9,-9,-9,-9,-9,-,9,9,12,-,-9,-9,-9,2000,0.4,-9,-9,18.1,-99,-99,-99,-99,-9,-9,-9,1,-9
가야산,경남,12/8/2013,2013,12,8,일,오후 2:15:00,14,15,경상남도,합천군,가야면,치인리,42,관할,산악기타,128.0872345,35.78887939,665,160,284,9,1.6,-9,-9,-9,994.3,1021.5,-9,-9,10.4,-4,36,4.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1,-9,-9,15,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,8/25/2018,2018,8,25,토,오후 1:09:00,13,9,경상남도,합천군,가야면,치인리,25,관할,일반조난,128.0977545,35.78801225,613.90625,300,284,32,1.2,-9,-9,-9,983.3,1008.4,-9,-9,27.7,20.5,65,24.1,-9,0,0,-9,-9,-9,-9,-9,-9,-,10,5,25,-,-9,-9,-9,2000,0.1,-9,-9,33.6,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/11/2018,2018,11,11,일,오후 1:11:00,13,11,경상남도,합천군,가야면,치인리,25,타관할,기타산악,128.1220788,35.81829126,1192.5,255,284,0,0.3,-9,-9,-9,993.5,1020.4,-9,-9,12.8,6.8,67,9.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,10,4,40,-,-9,-9,-9,929,0,-9,-9,15.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/10/2018,2018,11,10,토,오후 3:00:00,15,0,경상남도,합천군,가야면,치인리,40,관할,기타산악,128.0948353,35.77232706,958.4782609,195,284,27,2.7,-9,-9,-9,996.1,1022.4,7,-2.9,17.9,3.7,39,8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,1366,1,-9,-9,18,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,12/4/2011,2011,12,4,일,오후 5:40:00,17,40,경상남도,합천군,가야면,치인리,35,관할,산악기타,128.0872345,35.78888324,665,160,284,25,3.4,-9,-9,-9,996.2,1023.3,-9,-9,6.3,-1.3,58,5.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,8,0,-9,Ci,2,0,0,1500,0,-9,-9,4.7,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,11/4/2018,2018,11,4,일,오후 9:22:00,21,22,경상남도,합천군,가야면,죽전리,20,,일반조난,128.0704826,35.78263342,947.5,155,284,0,0.2,-9,-9,-9,994.8,1022.5,2,2.8,6.2,2.9,80,7.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,585,-9,-9,-9,7.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,4/7/2012,2012,4,7,토,오후 4:47:00,16,47,경상남도,합천군,가야면,황산리,38,관할,일반조난,128.1325377,35.76305384,276.8181818,100,284,34,4.2,34,11,1513,992.1,1018.2,-9,-9,14.8,-8.6,19,3.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2500,1,-9,-9,25.1,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,5/15/2015,2015,5,15,금,오전 10:31:00,10,31,경상남도,합천군,가야면,야천리,3,,개인(급.만성)질환,128.1365531,35.7656995,241.4285714,55,284,23,2.8,-9,-9,-9,982.2,1007.7,-9,-9,24.7,16.4,60,18.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,9,0,-9,Ci,2,0,0,1000,0.5,-9,-9,28.6,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,4/28/2011,2011,4,28,목,오전 10:09:00,10,9,경상남도,합천군,가야면,치인리,43,관할,일반조난,128.0850062,35.7994953,764.3902439,175,284,20,2.6,-9,-9,-9,981.4,1008.2,-9,-9,10.8,2.1,55,7.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,7,7,10,Sc,0,0,5,1800,0.2,-9,-9,12.1,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,6/18/2018,2018,6,18,월,오전 9:49:00,9,49,경상남도,합천군,가야면,구원리,23,,기타산악,128.1002102,35.77350234,884.4230769,225,284,0,0.4,-9,-9,-9,981.4,1007,7,-0.7,21.8,15.6,68,17.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1254,0.5,-9,-9,31.3,-99,-99,-99,-99,-9,-9,-9,3,-9
